doc_id,rec_id,extraction_type,confidence,source_text,page,actor_raw,actor_type,action_raw,target_raw,instrument_type,strength,geographic_scope,timeframe,policy_domain,expected_outcomes,implementation_steps,trade_offs
simra_1,simra_1_rec_001,recommendation,0.9,"A mandatory cross-cutting principle for social innovation to be applied in relation to any Member States’ suite of measures in their RDPs, alongside the wider application of CLLD.",8,Member States,government,apply a mandatory cross-cutting principle for social innovation,"any Member States’ suite of measures in their RDPs, alongside the wider application of CLLD",,,,,,,,
simra_1,simra_1_rec_002,recommendation,0.9,"We conclude that social innovation can provide a highly valuable means for delivering the objectives for the future CAP, but stress that its role needs stronger recognition, mandatory inclusion and targeted policy support.",8,,,"provide stronger recognition, mandatory inclusion and targeted policy support for social innovation",the objectives for the future CAP,,,,,,,,
simra_1,simra_1_rec_003,recommendation,0.9,"We reiterate that there is a place for social innovation in rural community services and for engendering social learning and supporting collaborative environmental management in topics such as catchment management and biodiversity partnerships, and in better meeting the development needs of marginal areas.",8,,,support social innovation in rural community services,rural community services and for engendering social learning and supporting collaborative environmental management,,,,,,,,
sim4nexus,sim4nexus_rec_001,recommendation,0.9,"Stimulating bioenergy should only be put in place if both food security and climate-neutrality are guaranteed and effects on water, land, landscape, soil and biodiversity are monitored and avoided or mitigated.",17,"UN institutions (UNFCCC, IPCC, UNEP, General Ass. SDGs, etc.) and EU institutions (EC DGs CLIMA, AGRI, ENER, DEVCO, ENV; Council; Parliament)",eu_institutions,Stimulating bioenergy without trade-offs,"food security and climate-neutrality are guaranteed and effects on water, land, landscape, soil and biodiversity are monitored and avoided or mitigated.",,,,,,,,
sim4nexus,sim4nexus_rec_002,recommendation,0.9,"Encouraging healthy diets with less meat consumption and food waste combined with further demands for a reduction of greenhouse gas emissions in agriculture, such as the carbon tax, is in line with climate goals and will lead to more resource-efficient agriculture in Europe.",22,National and global coalitions,government,Encouraging healthy diets with less meat consumption and food waste,more resource-efficient agriculture in Europe,,,,,,,,
sim4nexus,sim4nexus_rec_003,recommendation,0.9,"To save water as well as energy, farmers could be encouraged to grow less water-demanding or non-irrigated crops, by using for instance precision irrigation technology.",23,EU,eu_institutions,Encourage farmers to grow less water-demanding or non-irrigated crops,To save water as well as energy,,,,,,,,
sim4nexus,sim4nexus_rec_004,recommendation,0.9,"Policies and policy instruments should be strengthened for the purpose of achieving more focus on biodiversity and strengthening resilience of ecosystems, as tool to improve climate adaptation and food security.",32,National government,government,Strengthen policy for more focus on biodiversity and resilient ecosystems,to improve climate adaptation and food security,,,,,,,,
sim4nexus,sim4nexus_rec_005,recommendation,0.9,Strengthen existing instruments: CAP implementation: Stricter conditions for public funding and lowering the administrative burden for applicants to a subsidy for voluntary measures.,43,EU DG Agri,eu_institutions,Strengthen existing instruments: CAP implementation,Stricter conditions for public funding and lowering the administrative burden for applicants to a subsidy for voluntary measures,,,,,,,,
sim4nexus,sim4nexus_rec_006,recommendation,0.9,To enable discussions on disputes concerning sustainability issues like forestry and RES production plants people in Sardinia must meet to discuss issues as for instance Not In My Backyard.,53,"Government, agencies, science",government,Increase trust in science based options for society and public administration,To enable discussions on disputes concerning sustainability issues,,,,,,,,
sim4nexus,sim4nexus_rec_007,recommendation,0.9,A main challenge in developing the SDM and SG for Sardinia was access to data both because of lack of digital information and access rights issues.,53,Government,government,Improve digital data access rights and interoperability,To resolve disputes on sustainability issues,,,,,,,,
simra_2,simra_2_rec_001,recommendation,0.9,"Review and revise the widely-used BEPA definition, which is too narrowly defined and currently excludes civil society action associated with economic and environmental improvements.",4,policymakers,unspecified,review and revise the definition,BEPA definition,,,,,,,,
simra_2,simra_2_rec_002,recommendation,0.9,Create cross departmental working groups within the European Commission to ensure more effective policy alignment for social innovation across ESIF funds and develop common regulatory obligations at EU level.,4,policymakers,unspecified,create cross departmental working groups,European Commission,,,,,,,,
simra_2,simra_2_rec_003,recommendation,0.9,"Support the creation of enabling architecture across scales, to ensure that key policy ideas from the EU can be delivered by national, regional and local agency effectively.",4,policymakers,unspecified,support the creation of enabling architecture,,,,,,,,,
simra_2,simra_2_rec_004,recommendation,0.9,Provide ring-fenced components of different ESIF funds to stimulate action and give greater prioritisation to social innovation policy.,4,policymakers,unspecified,provide ring-fenced components,ESIF funds,,,,,,,,
simra_2,simra_2_rec_005,recommendation,0.9,"Build a national level legal basis for civil society engagement in policy design and implementation in fields as diverse as social care, community transport, environment and climate change.",4,policymakers,unspecified,build a national level legal basis,civil society engagement,,,,,,,,
simra_2,simra_2_rec_006,recommendation,0.9,Provide support to least advantaged communities and regions with animation and capacity building to strengthen the skill base of civil society actors to operate where markets are weak and solutions that transcend market logic are needed.,4,policymakers,unspecified,provide support to least advantaged communities,civil society actors,,,,,,,,
simra_2,simra_2_rec_007,recommendation,0.9,"Use social innovation as a tool to engage civil society, maximise community engagement and promote novel solutions to the identified areas for action.",4,policymakers,unspecified,use social innovation as a tool,civil society,,,,,,,,
